"id","fecha_alta","ip_alta","fecha_ultimo_acceso","ip_ultimo_acceso","numero_votos","valoracion_votos","numero_comentarios","numero_imagenes","titulo","descripcion","telefono","fax","movil","pais","provincia","municipio","codigo_postal","url_web","latitud","longitud","descripcion_en","categoria","subcategoria","total_visitas","visible","preferencia","de_pago","fecha_ultima_actualizacion","email_contacto"
"","","","","","","","","","Arco Iris Pizzería","Rambla de los Menceyes,  Residencial Carla, L-14. Punta Larga. Candelaria. ","922 50 27 95","","","+34","Santa Cruz de Tenerife","Candelaria",38530,"","28.361608692317102"," -16.36824631656054","","81","82","","","","","",""
"","","","","","","","","","XIOMARA","CTRA. GRAL. TAGANANA ",922547070,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38130,"","28.4636296"," -16.25184669999998","","81","82","","","","","",""
"","","","","","","","","","Arenisco","Avda Las Piscinas, Hoya Baja","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38240,"","28.57088909727684"," -16.32397842127829","","81","82","","","","","",""
"","","","","","","","","","VIET NAM","RAMBLA PULIDO, 64","922288607/922291525","","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38001,"http://www.barvietnam.es","28.467777"," -16.26059080000004","","81","82","","","","","","contacto@restaurantevietnam.es"
"","","","","","","","","","Artillería II (La) ","C/ Maunel Osuna, 52 Bajo","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38202,"","28.4874009"," -16.31590610000000","","81","84","","","","","",""
"","","","","","","","","","Águila, La","Transv. Delgado Barreto. (Edif. Tama)","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38000,"","28.4874009"," -16.31590610000000","","81","84","","","","","",""
"","","","","","","","","","VENEZUELA","C/ Bencomo, 34 Punta Brava","922 38 86 30","","","+34","Santa Cruz de Tenerife","Puerto de la Cruz (El)",38400,"","28.410292580250598"," -16.56541335600195","","81","82","","","","","",""
"","","","","","","","","","LA TOJA-LE PETIT PARIS","MENDEZ NUÑEZ, 108",922282611,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38001,"","28.4747194"," -16.2497464000000","","81","82","","","","","",""
"","","","","","","","","","El Balcón de Luis","Plza. del Charco, s/n","922 38 42 07","","","+34","Santa Cruz de Tenerife","Puerto de la Cruz (El)",38400,"","28.416435686300968"," -16.55116546171484","","81","82","","","","","",""
"","","","","","","","","","IBENSE BORNAY, LA","AEROPUERTO TENERIFE SUR",922759543,922,"","+34","Santa Cruz de Tenerife","Granadilla de Abona",38610,"","28.0464178"," -16.57704630000000","","81","83","","","","","",""
"","","","","","","","","","CAFE SELECT","AEROPUERTO TENERIFE SUR",922759690,922,"","+34","Santa Cruz de Tenerife","Granadilla de Abona",38610,"","28.0464178"," -16.57704630000000","","81","83","","","","","",""
"","","","","","","","","","MAMMA LEONE'S","AEROPUERTO TENERIFE SUR",922759557,922,"","+34","Santa Cruz de Tenerife","Granadilla de Abona",38610,"","28.0464178"," -16.57704630000000","","81","83","","","","","",""
"","","","","","","","","","UPPER CRUST","AEROPUERTO TENERIFE SUR",922759579,922,"","+34","Santa Cruz de Tenerife","Granadilla de Abona",38610,"","28.0464178"," -16.57704630000000","","81","83","","","","","",""
"","","","","","","","","","SSP CARLSBERG","AEROPUERTO TENERIFE SUR",922759591,922,"","+34","Santa Cruz de Tenerife","Granadilla de Abona",38610,"","28.0464178"," -16.57704630000000","","81","83","","","","","",""
"","","","","","","","","","TRONCOS, LOS","GENERAL GODED, 17",922284152,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38006,"","28.4695109"," -16.26086229999998","","81","82","","","","","",""
"","","","","","","","","","Padrón","C/ Núñez de la Peña, 51.-Esquina Baltasar Núñez","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38000,"","28.4874009"," -16.31590610000000","","81","84","","","","","",""
"","","","","","","","","","Rochy","Ctra. General Punta del Hidalgo, 50 ","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38240,"","28.5331021"," -16.3690258000000","","81","84","","","","","",""
"","","","","","","","","","Caletillas, Las","Calle Garoé, s/n  (Edf. Calemar , L-1), Caletillas","922 50 02 20","","","+34","Santa Cruz de Tenerife","Candelaria",38520,"","28.373155692995255"," -16.36275315249804","","81","82","","","","","",""
"","","","","","","","","","DELICIAS VENECANARIAS","Plza. de la Iglesia, 6","922 36 82 25","","","+34","Santa Cruz de Tenerife","Puerto de la Cruz (El)",38400,"","28.416747078500745"," -16.54815065878210","","81","83","","","","","",""
"","","","","","","","","","FLEYTAS","GENERAL ERJOS, 53 CTRA.",922136280,"","","+34","Santa Cruz de Tenerife","Tanque (El)",38435,"","28.31769030235408"," -16.8051857873797","","81","82","","","","","",""
"","","","","","","","","","K-fe Olé ","Avda. de los Menceyes. C.C. Punta Larga 1, L-14C. Punta Larga. Candelaria. ","922 95 62 25/661 87 21 38/661 87 26 66","","","+34","Santa Cruz de Tenerife","Candelaria",38530,"","28.36379269284203"," -16.3671305176103","","81","83","","","","","","K-feole@hotmail.com"
"","","","","","","","","","ANAGA 21","ANAGA, 21 AVDA.",922284020,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38001,"","28.4717042"," -16.24735329999998","","81","82","","","","","",""
"","","","","","","","","","MONICA","CTRA. GENERAL DEL SUR KM.9.9, 164",922613947,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38108,"","28.4434386"," -16.301057","","81","82","","","","","",""
"","","","","","","","","","VIP PALACE PLAZA","IMELDO SERIS, 7",922241436,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38001,"","28.4653661"," -16.248235","","81","82","","","","","",""
"","","","","","","","","","CUATRO CAMINOS","ZARZAMORA, 14",922537335,922,"","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38108,"","28.4237794"," -16.33407990000000","","81","84","","","","","",""
"","","","","","","","","","SAN JOSE","Avda. Venezuela, 53. DE SAN JOSE DE LOS LLANOS",922136621,"","","+34","Santa Cruz de Tenerife","Tanque (El)",38435,"","28.327663676696407"," -16.78641032427549","","81","84","","","","","",""
"","","","","","","","","","Tío Paco","C/ Herradores, 47 (antigua C/ General Franco) - Edif. Aguere (EDIF.AGUERE)"," "," ","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38000,"","28.4874009"," -16.31590610000000","","81","84","","","","","",""
"","","","","","","","","","Candelaria","Plaza de La Patrona de Canarias, 16. Candelaria","922 95 63 83","","","+34","Santa Cruz de Tenerife","Candelaria",38530,"","28.3512009"," -16.3696967999999","","81","82","","","","","",""
"","","","","","","","","","Cueva, La","C/ Tabares de Cala, 1","922 25 00 90","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38201,"","28.4876914"," -16.3158299000000","","81","84","","","","","",""
"","","","","","","","","","Barraca ","C/Los Geranios, nº1, Caletillas  (en frente del antiguo hotel Tenerife Tour)","922 50 17 02","","","+34","Santa Cruz de Tenerife","Candelaria",38520,"","28.374878792697956"," -16.36290800553979","","81","82","","","","","","chilloutlabarraca@yahoo.com"
"","","","","","","","","","Juan José Brito","Avda. Calvo Sotelo, 41","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38000,"","28.4810787"," -16.3130977000000","","81","84","","","","","",""
"","","","","","","","","","Biri biri","Urb. Montalmar- Edif Las Palmeras","922 54 06 39","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38250,"","28.553220094178656"," -16.3440091608208","","81","82","","","","","",""
"","","","","","","","","","TROPICAL","C/ El Lomo, 7","922 38 53 12","","","+34","Santa Cruz de Tenerife","Puerto de la Cruz (El)",38400,"","28.417322679997206"," -16.5522598029929","","81","82","","","","","",""
"","","","","","","","","","Altagay club","Edif. Altagay. Urb. Tesinte.","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38240,"","28.5681543"," -16.3316617000000","","81","84","","","","","",""
"","","","","","","","","","Perla (La)","Tesesinte.-Edif. Altagay","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38240,"","28.56854228184703"," -16.32672500330954","","81","82","","","","","",""
"","","","","","","","","","HOSPITAL LA COLINA","C/. POETA RODRIGUEZ HERRERA, 1",922245627,922245627,"","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38006,"","28.4710394"," -16.26685270000007","","81","82","","","","","",""
"","","","","","","","","","San Cristóbal","Pza San Cristóbal, 28","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38000,"","28.4842974"," -16.31412090000003","","81","84","","","","","",""
"","","","","","","","","","GUANCHES, LOS","C/ BALO, N1. SUBIDA CUEVECITAS.","922 50 25 57","","","+34","Santa Cruz de Tenerife","Candelaria",38530,"","28.35696360764392"," -16.40869331080466","","81","82","","","","","",""
"","","","","","","","","","Jose Fuentes","C/ Manuel de Ossuna.","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38000,"","28.4889075"," -16.3191990999999","","81","84","","","","","",""
"","","","","","","","","","MAGA","C/ Iriarte, 11","922 38 38 53","","","+34","Santa Cruz de Tenerife","Puerto de la Cruz (El)",38400,"","28.415682522444182"," -16.5496265888214","","81","82","","","","","",""
"","","","","","","","","","Javi","Avda Gran Poder, 4 -Edif. Piscinas, L-110/111","922 54 10 11","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38250,"","28.553710137162405"," -16.3457686899346","","81","82","","","","","",""
"","","","","","","","","","Lydia","Cmno. El Homician","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38000,"","28.566513"," -16.32153800000003","","81","84","","","","","",""
"","","","","","","","","","Columbus","Avda. Marítima. - Punta del Hidalgo.","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38240,"","28.5676797"," -16.33238660000006","","81","82","","","","","",""
"","","","","","","","","","CASA ARTEMIO","CTRA. GENERAL, 184","922 58 11 68",922,"","+34","Santa Cruz de Tenerife","Matanza de Acentejo (La)",38370,"","28.4298587"," -16.47710210000002","","81","82","","","","","",""
"","","","","","","","","","RAICES","C/. CASTELLON DE LA PLANA, 20",922224491,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38005,"","28.4608592"," -16.2560175999999","","81","82","","","","","",""
"","","","","","","","","","ESCUELA NAUTICA","AVDA. FRANCISCO DE LA ROCHE (ESCUELA DE NAUTICA)",922271005,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38001,"","28.4735708"," -16.24688909999997","","81","82","","","","","",""
"","","","","","","","","","VERSALLES","BELGICA, 1 AVDA. (EDIF. CHAPATAL, L-6 ENTRESUELO)",922221309,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38007,"","28.4636296"," -16.25184669999998","","81","82","","","","","",""
"","","","","","","","","","CRUZ DE TOLEDO","TRIANA, 12 (EL PUENTE)","","","","+34","Santa Cruz de Tenerife","Buenavista del Norte",38470,"","28.369794628136766"," -16.8536948785185","","81","82","","","","","",""
"","","","","","","","","","TU MINI BAR","VILLALBA HERVAS, 1",922244304,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38003,"","28.4677123"," -16.2481606999999","","81","84","","","","","",""
"","","","","","","","","","SALMOREJO","Ctra. Gral. del Botánico, 35","922 38 80 42","","","+34","Santa Cruz de Tenerife","Puerto de la Cruz (El)",38400,"","28.412895344082187"," -16.54303765331860","","81","82","","","","","",""
"","","","","","","","","","TINOCO, EL","CTRA. GENERAL DEL SUR KM. 9,5",922613256,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38108,"","28.4431842"," -16.30114800000001","","81","82","","","","","",""
"","","","","","","","","","CANCHA BOLAS Y PETANCA","PINZON, 6",922617303,922,"","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38438,"","28.4529388"," -16.2822840999999","","81","82","","","","","",""
"","","","","","","","","","Calabacín","C/ El Sol, s/n"," ","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38250,"","28.49102268303753"," -16.32124221316189","","81","82","","","","","",""
"","","","","","","","","","HIERBITA, LA","EL CLAVEL, 19",922244617,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38003,"","28.4660522"," -16.24952640000003","","81","82","","","","","",""
"","","","","","","","","","BURGER MEL","LA MARINA, 73",922293090,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38001,"http://www.burgermel.com","28.4726093"," -16.2475835000000","","81","82","","","","","",""
"","","","","","","","","","CAPILLA, LA","AVDA. FRANCISCO LA ROCHE, 45 (AVDA ANAGA)",922273127,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38002,"","28.4744798"," -16.2469177000000","","81","82","","","","","",""
"","","","","","","","","","Tico tico","C/ Herradores, 47 (antigua C/ General Franco)- Edif. Aguere",""," ","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38201,"","28.4874009"," -16.31590610000000","","81","84","","","","","",""
"","","","","","","","","","Bar Agrícola","C/ El Fuerte, nº25. Carretera General del Sur TF-28 (Zona de Igueste)","922 50 06 97","","","+34","Santa Cruz de Tenerife","Candelaria",38530,"","28.38112463763293"," -16.36665844882372","","81","82","","","","","",""
"","","","","","","","","","PILAR, EL","GENERAL DEL SUR KM.9 CTRA.",922611469,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38108,"","28.094216"," -16.61978520000002","","81","82","","","","","",""
"","","","","","","","","","PUNTERO, EL","C/. JESUS DE NAZARENO, 33",922270864,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38003,"","28.4685443"," -16.25384540000004","","81","82","","","","","",""
"","","","","","","","","","ESMERALDA (LA)","Crta. General, 25 Playa San Juan",922866189,"","","+34","Santa Cruz de Tenerife","Guía de Isora",38687,"","28.201722890594894"," -16.78749024868011","","81","82","","","","","",""
"","","","","","","","","","CABAÑA, LA","C/. EL PUERTO, 26",922127050,"","","+34","Santa Cruz de Tenerife","Buenavista del Norte",38480,"","28.371469824614266"," -16.8516659550368","","81","82","","","","","",""
"","","","","","","","","","BOLERA MIRAMAR","GRUPO MIRAMAR BLQ. 26, L-1",610734578,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38010,"","28.4636296"," -16.25184669999998","","81","84","","","","","",""
"","","","","","","","","","Erika","Ctra General, 122- Urb. Montalmar.","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38250,"","28.553766680436862"," -16.33805465418845","","81","82","","","","","",""
"","","","","","","","","","Benjamín","C/ Heraclio Sánchez, 25. -Edif. Leo F-21","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38250,"","28.4874009"," -16.31590610000000","","81","84","","","","","",""
"","","","","","","","","","EL CHARCON","Avda. Francisco Afonso Carrillo, s/n Playa Jardín","922 36 88 32","","","+34","Santa Cruz de Tenerife","Puerto de la Cruz (El)",38400,"","28.411551898383152"," -16.56139326165430","","81","82","","","","","",""
"","","","","","","","","","Ruedas, Las","Avda. Marítima, s/n. Edf. Las Arenitas. Caletillas.","922 50 12 63","","","+34","Santa Cruz de Tenerife","Candelaria",38520,"","28.368443772442607"," -16.3678379030898","","81","82","","","","","",""
"","","","","","","","","","Gory's","C/ Bencomo, 38","922 25 60 57","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38201,"","28.4707795"," -16.28087070000003","","81","84","","","","","",""
"","","","","","","","","","MONJES, LOS","PASEO MILICIAS DE GARACHICO, 7",922246576,"","","+34","Santa Cruz de Tenerife","Santa Cruz de Tenerife",38003,"","28.4682738"," -16.2480459999999","","81","82","","","","","",""
"","","","","","","","","","Casa Pepe","C/ Garoé s/n Edf. Garoé (trasera de Unelco). Caletillas. Candelaria. ","922 50 30 40","","","+34","Santa Cruz de Tenerife","Candelaria",38520,"","28.372370912139825"," -16.3661212893202","","81","82","","","","","",""
"","","","","","","","","","Dácil","Ctra General Bajamar-Punta del Hidalgo, 110 ","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38250,"","28.5532462"," -16.34528030000001","","81","82","","","","","",""
"","","","","","","","","","Lalo","C/ Osa menor, 71 - Lomo Guirre"," "," ","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38295,"","28.4726973"," -16.3069720999999","","81","84","","","","","",""
"","","","","","","","","","Galera, La","Avda. Marítima nº25. Edf. Batayola local 5. Punta Larga. Candelaria. ","922 95 61 89","","","+34","Santa Cruz de Tenerife","Candelaria",38530,"","28.3527556"," -16.370127","","81","83","","","","","",""
"","","","","","","","","","Amazonas II","Pza San Cristóbal, 30.","","","","+34","Santa Cruz de Tenerife","San Cristóbal de la Laguna",38204,"","28.4846837"," -16.31418619999999","","81","84","","","","","",""
"","","","","","","","","","Club Náutico La Galera","Avda. Marítima, 025. Edf. Batayola - Local 5. Punta Larga. ","922 95 61 89","","","+34","Santa Cruz de Tenerife","Candelaria",38530,"","28.363005954438854"," -16.36954879621043","","81","82","","","","","",""
